"exercicio","Esfera_cod","Esfera_desc","Orgao_cod","Orgao_desc","UO_cod","UO_desc","Funcao_cod","Funcao_desc","Subfuncao_cod","Subfuncao_desc","Programa_cod","Programa_desc","Acao_cod","Acao_desc","Subtitulo_cod","Subtitulo_desc","PlanoOrcamentario_cod","PlanoOrcamentario_desc","Fonte_cod","Fonte_desc","GND_cod","GND_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","IdUso_cod","IdUso_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa"
"2026","10","Orçamento Fiscal","51000","Ministério do Esporte","51101","Ministério do Esporte - Administração Direta","27","Desporto e Lazer","811","Desporto de Rendimento","5126","Esporte para a Vida","20JO","Promoção e Apoio ao Desenvolvimento do Futebol Feminino e Masculino e à Defesa dos Direitos do Torcedor","0001","Nacional","0000","Promoção e Apoio ao Desenvolvimento do Futebol Feminino e Masculino e à Defesa dos Direitos do Torcedor - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,63974359
"2026","20","Orçamento da Seguridade Social","33000","Ministério da Previdência Social","33101","Ministério da Previdência Social - Administração Direta","09","Previdência Social","271","Previdência Básica","2314","Previdência Social: Promoção, Garantia de Direitos e Cidadania","212S","Desenvolvimento, Sustentabilidade e Fomento dos Regimes de Previdência","0001","Nacional","0003","Desenvolvimento e Sustentabilidade dos Regimes Próprios de Previdência","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",2392200,2216942
"2026","10","Orçamento Fiscal","41000","Ministério das Comunicações","41101","Ministério das Comunicações - Administração Direta","24","Comunicações","126","Tecnologia da Informação","2305","Comunicações para Inclusão e Transformação","20V8","Apoio a Iniciativas e Projetos de Inclusão Digital","0029","No Estado da Bahia","0000","Apoio a Iniciativas e Projetos de Inclusão Digital - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","56000","Ministério das Cidades","56101","Ministério das Cidades - Administração Direta","15","Urbanismo","451","Infra-Estrutura Urbana","5602","Periferia Viva","00VC","Apoio à implementação de soluções baseadas natureza (SBN) para adaptação inclusiva das periferias urbanas às mudanças climáticas","0001","Nacional","0000","Apoio à implementação de soluções baseadas natureza (SBN) para adaptação inclusiva das periferias urbanas às mudanças climáticas","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","3","Primária discricionária, PAC, considerada no cálculo do RP",0,1.2e+07
"2026","10","Orçamento Fiscal","28000","Ministério do Desenvolvimento, Indústria, Comércio e Serviços","28101","Ministério do Desenvolvimento, Indústria, Comércio e Serviços - Administração Direta","22","Indústria","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","2000","Administração da Unidade","0001","Nacional","0005","Gestão da Tecnologia da Informação e Comunicação","1000","Recursos Livres da União","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",2e+06,2e+06
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52121","Comando do Exército","05","Defesa Nacional","153","Defesa Terrestre","6112","Defesa Nacional","21A0","Aprestamento das Forças - Manutenção da prontidão e da capacidade operativa","0001","Nacional","000U","Apoio à Decisão do Preparo e do Emprego da Força Terrestre","1000","Recursos Livres da União","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",20000,20000
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52121","Comando do Exército","05","Defesa Nacional","153","Defesa Terrestre","6112","Defesa Nacional","7XN4","Implantação do Colégio Militar de São Paulo (CMSP)","3928","No Município de São Paulo - SP","0000","Implantação do Colégio Militar de São Paulo (CMSP)","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",2800000,2756701
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","303","Suporte Profilático e Terapêutico","5117","Qualificação da Assistência Farmacêutica no Sistema Único de Saúde","4705","Promoção da Assistência Farmacêutica por meio da Disponibilização de Medicamentos do Componente Especializado","0001","Nacional","0001","Logística para Distribuição de Medicamentos do Componente Especializado","1002","Atividades-fim da Seguridade Social","3","Outras Despesas Correntes","90","Aplicações Diretas","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","34000","Ministério Público da União","34104","Ministério Público do Trabalho","03","Essencial à Justiça","331","Proteção e Benefícios ao Trabalhador","0031","Programa de Gestão e Manutenção do Ministério Público","2004","Assistência Médica e Odontológica aos Servidores Civis, Empregados, Militares e seus Dependentes","0001","Nacional","0020","Assistência Médica e Odontológica de Civis – Ressarcimento aos Titulares do Plan-Assiste","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",43469680,43469680
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","8585","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade","0016","No Estado do Amapá","0000","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade - Despesas Diversas","1002","Atividades-fim da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",204360000,204360000
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52911","Fundo Aeronáutico","05","Defesa Nacional","572","Desenvolvimento Tecnológico e Engenharia","6112","Defesa Nacional","20XB","Pesquisa e Desenvolvimento no Setor Aeroespacial","0001","Nacional","0005","Desenvolvimento de Projetos de Sistemas Bélicos e Associados","3050","Recursos Próprios Livres da UO","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26240","Universidade Federal da Paraíba","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","20RK","Funcionamento de Instituições Federais de Ensino Superior","0025","No Estado da Paraíba","0000","Funcionamento de Instituições Federais de Ensino Superior - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",83501937,77384411
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","301","Atenção Básica","5119","Atenção Primária à Saúde","8581","Estruturação da Rede de Serviços de Atenção Primária à Saúde","0052","No Estado de Goiás","0000","Estruturação da Rede de Serviços de Atenção Primária à Saúde - Despesas Diversas","1001","Recursos Livres da Seguridade Social","4","Investimentos","99","A DEFINIR","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,25535838
"2026","10","Orçamento Fiscal","30000","Ministério da Justiça e Segurança Pública","30101","Ministério da Justiça e Segurança Pública - Administração Direta","14","Direitos da Cidadania","422","Direitos Individuais, Coletivos e Difusos","5115","Promoção do Acesso à Justiça e da Defesa dos Direitos","21F0","Democratização do Acesso à Justiça e à Cidadania","0029","No Estado da Bahia","0000","Democratização do Acesso à Justiça e à Cidadania - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2100000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26298","Fundo Nacional de Desenvolvimento da Educação","12","Educação","368","Educação Básica","5111","Educação Básica Democrática, com qualidade e equidade","0E53","Apoio à aquisição de Veículos para o Transporte Escolar da Educação Básica - Caminho da Escola","0001","Nacional","0000","Apoio à aquisição de Veículos para o Transporte Escolar da Educação Básica - Caminho da Escola - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","40","Transferências a Municípios","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
